poids_kg,volume_m3,valeur_marchandise,distance_km,mode_transport,type_marchandise,port_origine,destination,mois,type_conteneur,incoterm,volume_annuel_tonnes,cout_mad_kg,cout_mad_m3,cout_total,ratio_valeur_cout
1853.0,8.02,143377.63,1500,routier,fragile,Casablanca,Europe_Nord,5,20_std,EXW,0,1.884,435.157,3491.0519999999997,41.07003562250004
48126.18,65.27,126506.15,500,maritime,vrac,Tanger-Med,Afrique_Ouest,4,vrac,EXW,0,0.208,153.369,10010.245439999999,12.63766715394343
513.43,1.01,9760.16,500,routier,dangereux,Tanger-Med,Moyen_Orient,8,40_std,FOB,1000,1.045,533.131,536.5343499999999,18.191118611511083
693.06,3.15,30027.12,800,routier,fragile,Mohammedia,Europe_Sud,4,40_hc,CIF,0,1.029,226.26,713.1587399999999,42.10439880467567
808.05,3.33,5930.61,1200,routier,general,Tanger-Med,Europe_Sud,6,20_reefer,DAT,10000,1.105,267.86,892.8952499999999,6.641999719451974
3177.07,6.8,23597.43,800,routier,dangereux,Tanger-Med,Europe_Sud,4,40_std,FOB,1000,1.071,500.317,3402.64197,6.935031721835841
2191.36,2.49,5304.67,1500,routier,vrac,Tanger-Med,Amerique_Nord,12,40_std,FCA,1000,1.461,1283.658,3201.5769600000003,1.656892858199479
1538.82,3.77,69141.85,250,routier,perissable,Casablanca,Asie,1,40_std,EXW,0,0.651,265.577,1001.77182,69.01955976361963
219468.09,863.07,4699507.53,2000,maritime,general,Casablanca,Amerique_Nord,4,20_reefer,DDP,1000,0.434,110.31,95249.15106,49.33910147965155
1276.69,3.83,49692.5,100,routier,perissable,Tanger-Med,Afrique_Ouest,7,40_std,EXW,0,0.55,183.211,702.1795000000001,70.76894155981482
543.56,2.65,8377.03,5000,maritime,fragile,Casablanca,Amerique_Nord,1,40_std,DAT,0,1.078,221.423,585.95768,14.296305494280748
522.03,2.9,54386.51,1200,routier,fragile,Casablanca,Europe_Nord,10,20_std,CIF,0,1.736,312.438,906.2440799999999,60.01309272000983
2208.12,5.28,36369.8,3000,maritime,perissable,Tanger-Med,Asie,10,40_hc,CIF,0,1.113,465.66,2457.6375599999997,14.798683333924961
3049.19,9.43,22566.97,5000,maritime,general,Jorf Lasfar,Moyen_Orient,8,40_std,DAT,0,0.966,312.518,2945.51754,7.661461761317504
997.86,1.12,1637.15,100,routier,vrac,Tanger-Ville,Europe_Sud,1,20_std,FOB,10000,0.242,216.133,241.48212,6.779590969302406
1551.37,6.04,56261.41,100,routier,fragile,Agadir,Europe_Sud,2,40_std,DAT,0,0.46,118.146,713.6302,78.83832550808529
183673.56,599.57,916546.4,7000,maritime,general,Tanger-Med,Europe_Sud,12,20_std,DDP,0,1.328,406.797,243918.48768000002,3.7575929923049936
29216.47,154.36,8603038.65,3000,aerien,fragile,Agadir,Amerique_Nord,7,20_std,FOB,1000,13.968,2643.727,408095.65296000004,21.080936754901522
2050.12,7.03,54055.1,1200,routier,general,Tanger-Med,Europe_Nord,4,vrac,EXW,10000,0.812,237.078,1664.69744,32.471426158978176
4979.93,26.8,102019.21,1500,routier,general,Tanger-Med,Europe_Sud,3,20_reefer,DAT,0,1.476,274.319,7350.37668,13.8794533180305
11.49,0.06,588.55,10000,aerien,fragile,Casablanca,Asie,5,vrac,FOB,0,29.336,6085.526,337.07063999999997,1.746073167333708
3423.63,22.42,70645.78,250,routier,fragile,Mohammedia,Europe_Sud,5,palette,EXW,0,0.433,66.079,1482.43179,47.65533259375124
150586.87,615.85,1300105.73,3000,maritime,general,Tanger-Med,Asie,3,vrac,DAT,1000,0.517,126.441,77853.41179,16.69940597474232
14384.85,80.81,129940.68,1200,routier,general,Tanger-Med,Asie,1,40_std,CIF,0,1.449,257.878,20843.647650000003,6.234066233603789
1559.96,5.12,13383.95,1500,routier,general,Casablanca,Afrique_Ouest,4,40_hc,DDP,0,2.182,664.751,3403.83272,3.932023427990316
4085.92,5.55,14972.32,9000,maritime,vrac,Tanger-Med,Europe_Sud,11,20_std,DAT,0,1.366,1006.146,5581.366720000001,2.682554426382504
56804.99,240.44,1405472.94,2000,maritime,fragile,Mohammedia,Europe_Sud,6,40_std,EXW,0,0.448,105.844,25448.63552,55.22783093401779
2666.31,7.73,268970.66,250,routier,perissable,Agadir,Amerique_Nord,4,40_hc,DDP,0,0.913,314.694,2434.34103,110.49013128616575
3119.07,19.77,16631.15,800,routier,general,Nador,Asie,1,20_std,EXW,0,1.177,185.776,3671.14539,4.530234636117204
2758.03,12.21,14629.36,7000,maritime,general,Tanger-Med,Europe_Nord,2,palette,FOB,100,1.098,247.956,3028.3169400000006,4.83085498970263
129082.1,722.05,571233.81,3000,maritime,fragile,Casablanca,Amerique_Sud,8,20_std,CIF,0,0.936,167.283,120820.84560000002,4.727940838050218
10520.62,42.21,113608.64,100,routier,general,Tanger-Med,Europe_Nord,5,palette,FOB,100,0.379,94.536,3987.3149800000006,28.49251703711654
12082.95,26.52,43626.19,7000,maritime,perissable,Tanger-Med,Europe_Sud,12,40_hc,CIF,0,1.556,708.732,18801.070200000002,2.3204099307070294
236975.16,887.73,5970605.46,2000,maritime,fragile,Casablanca,Europe_Sud,3,palette,EXW,0,0.51,136.064,120857.3316,49.40209568552149
87738.93,367.97,445109.11,2000,maritime,general,Tanger-Med,Asie,2,20_std,DDP,500,0.385,91.873,33779.48805,13.17690514850772
229484.0,1227.28,825911.86,1000,maritime,general,Casablanca,Asie,6,40_hc,FCA,0,0.364,68.129,83532.17599999999,9.887349995527472
1176.14,5.53,8973.31,500,routier,general,Tanger-Ville,Afrique_Ouest,12,20_std,FOB,0,0.899,191.358,1057.34986,8.486604424386076
2734.94,6.24,114795.05,5000,maritime,dangereux,Tanger-Ville,Amerique_Nord,6,20_std,EXW,5000,1.111,487.072,3038.51834,37.779943102137075
236329.89,1207.8,14033413.37,3000,maritime,fragile,Casablanca,Asie,4,20_std,EXW,0,0.755,147.781,178429.06695,78.64981647823383
427.0,1.78,5426.32,50,routier,perissable,Tanger-Med,Europe_Nord,4,palette,DDP,0,0.559,134.039,238.693,22.733469351845255
10872.31,48.36,217302.74,100,routier,general,Tanger-Med,Europe_Sud,10,palette,DAT,100,0.299,67.214,3250.8206899999996,66.84550171236914
173.47,0.39,2244.65,250,routier,perissable,Casablanca,Europe_Sud,4,20_std,DDP,0,0.88,388.576,152.6536,14.704206124192288
83744.23,316.48,1069090.06,7000,maritime,general,Nador,Europe_Sud,3,20_std,EXW,0,0.911,240.988,76290.99352999999,14.013319404204648
7123.79,28.23,22078.68,100,routier,general,Casablanca,Europe_Nord,11,20_reefer,DAT,5000,0.356,89.778,2536.06924,8.705866406076517
45263.59,140.23,790875.96,5000,maritime,perissable,Tanger-Med,Asie,1,40_std,FCA,0,1.239,399.935,56081.58801,14.10223904249961
184.83,0.25,570.17,1000,aerien,vrac,Casablanca,Europe_Sud,9,40_std,CIF,0,5.993,4353.007,1107.6861900000001,0.5147396484197387
4880.4,22.01,851669.29,2000,maritime,fragile,Agadir,Amerique_Nord,9,40_hc,FCA,0,0.644,142.876,3142.9775999999997,270.975297437691
429.67,2.09,16839.62,2000,aerien,fragile,Tanger-Med,Europe_Sud,7,40_std,FOB,500,8.682,1785.732,3730.39494,4.514165462598445
470.33,2.04,16473.24,1000,aerien,fragile,Agadir,Asie,3,20_reefer,EXW,0,9.777,2256.852,4598.41641,3.5823723932822347
4576.3,20.63,233338.48,1200,routier,fragile,Casablanca,Europe_Sud,2,20_std,EXW,0,1.161,257.672,5313.0843,43.91770708400015
203129.58,1011.66,7827503.82,3000,maritime,fragile,Casablanca,Europe_Sud,4,40_hc,FOB,0,0.685,137.636,139143.7623,56.254794973299354
1236.17,2.87,33611.04,1500,routier,dangereux,Casablanca,Europe_Sud,11,palette,FOB,0,2.871,1236.731,3549.0440700000004,9.470448756642234
396.99,1.8,5477.82,1000,aerien,general,Agadir,Europe_Nord,9,palette,FOB,100,7.009,1544.595,2782.50291,1.9686664047370213
100.0,0.4,486.09,100,routier,general,Casablanca,Amerique_Nord,9,palette,DDP,0,0.453,112.23,45.300000000000004,10.73046357615894
4568.28,10.29,156700.46,3000,aerien,perissable,Casablanca,Europe_Sud,7,20_std,EXW,0,16.127,7158.096,73672.65155999998,2.1269827633715757
150257.41,187.42,469596.88,9000,maritime,vrac,Tanger-Med,Europe_Sud,4,palette,EXW,1000,1.016,814.799,152661.52856,3.0760656232747996
4182.87,12.49,64973.36,3000,maritime,perissable,Casablanca,Afrique_Ouest,9,20_std,EXW,0,0.932,312.192,3898.43484,16.66652455835327
8776.69,33.69,42653.51,500,routier,general,Agadir,Afrique_Ouest,6,palette,CIF,0,0.966,251.557,8478.28254,5.030913961496735
2303.07,7.51,15418.52,500,routier,dangereux,Casablanca,Europe_Nord,2,20_std,DDP,0,1.744,534.856,4016.5540800000003,3.8387432841437055
26248.68,71.82,940886.25,1000,maritime,perissable,Tanger-Med,Asie,5,20_std,FOB,0,0.377,137.815,9895.75236,95.07980957599469
1139.38,1.06,2197.8,2500,routier,vrac,Tanger-Med,Asie,11,40_hc,DDP,5000,2.478,2654.549,2823.3836400000005,0.7784276882754764
1427.0,6.81,23001.51,4000,aerien,general,Casablanca,Amerique_Nord,4,20_reefer,CIF,0,12.409,2600.497,17707.643,1.2989594380234568
24000.0,113.92,546275.16,1500,routier,fragile,Casablanca,Amerique_Nord,2,vrac,FOB,0,1.953,411.394,46872.0,11.654615975422427
41435.31,104.08,171952.5,7000,maritime,dangereux,Tanger-Med,Amerique_Sud,2,40_std,CIF,0,1.86,740.494,77069.6766,2.2311304210143783
462.48,0.58,2044.82,800,routier,vrac,Casablanca,Asie,6,40_std,FCA,0,1.162,920.15,537.40176,3.80501172902746
155973.76,451.7,1390078.02,1000,maritime,perissable,Casablanca,Asie,6,40_hc,EXW,100,0.468,161.737,72995.71968000001,19.043281251200067
243866.42,1066.91,15684712.81,5000,maritime,fragile,Casablanca,Amerique_Nord,9,palette,CIF,500,0.85,194.326,207286.457,75.6668478828793
6448.6,33.05,14702.96,250,routier,general,Agadir,Asie,11,20_reefer,DDP,0,0.705,137.606,4546.263,3.2340759872449083
1275.23,4.48,12517.27,500,routier,general,Casablanca,Europe_Sud,9,palette,DAT,0,0.525,149.458,669.49575,18.6965637944677
553.6,2.18,4067.69,800,routier,general,Nador,Asie,10,40_std,DDP,10000,1.149,291.281,636.0864,6.394870256619226
159606.5,616.28,2581289.26,9000,maritime,dangereux,Casablanca,Europe_Sud,6,palette,EXW,0,2.188,566.638,349219.02200000006,7.391605546618819
28773.82,76.41,915895.67,7000,maritime,perissable,Agadir,Amerique_Sud,1,palette,CIF,500,1.487,559.802,42786.670340000004,21.40609827130568
106939.38,418.23,1268899.7,7000,maritime,general,Tanger-Med,Asie,3,20_std,FOB,0,1.248,319.172,133460.34624,9.507690754212147
114446.92,396.04,3038489.56,1000,maritime,perissable,Tanger-Med,Moyen_Orient,2,40_std,CIF,0,0.337,97.282,38568.61204,78.78140797103987
1369.62,3.79,45400.46,500,routier,perissable,Casablanca,Europe_Nord,7,20_std,CIF,0,1.158,418.336,1586.0199599999999,28.6254026714771
1484.94,5.76,58509.53,50,routier,perissable,Casablanca,Europe_Sud,1,20_std,DDP,0,0.71,183.118,1054.3074,55.495702676467985
1347.05,6.24,18822.93,1200,routier,general,Tanger-Med,Europe_Sud,4,palette,EXW,0,0.867,187.1,1167.8923499999999,16.117007701951298
1325.72,1.64,4434.38,3000,routier,vrac,Tanger-Med,Europe_Nord,1,palette,FCA,0,2.433,1960.668,3225.47676,1.3747983104364392
215.78,0.93,4859.9,2000,aerien,perissable,Tanger-Med,Asie,12,40_std,DAT,0,13.142,3048.945,2835.78076,1.7137784657231399
5002.44,26.0,69255.23,1000,aerien,general,Casablanca,Europe_Sud,3,40_std,DDP,0,9.054,1742.178,45292.091759999996,1.529079963163971
1599.39,5.0,14933.44,500,routier,dangereux,Tanger-Med,Europe_Sud,4,40_std,DDP,0,1.206,385.726,1928.86434,7.74208931665977
46165.08,181.78,541766.58,11000,maritime,general,Tanger-Med,Europe_Sud,6,40_hc,DDP,0,2.218,563.263,102394.14744,5.290991658653728
1966.94,5.16,119358.04,5000,aerien,perissable,Casablanca,Europe_Sud,11,vrac,DDP,1000,18.474,7036.501,36337.249560000004,3.284729621676957
2714.39,13.22,20182.31,50,routier,general,Mohammedia,Afrique_Ouest,1,palette,FCA,10000,0.301,61.822,817.03139,24.702000739530952
24000.0,148.11,966163.05,3000,routier,fragile,Agadir,Europe_Sud,1,20_std,EXW,0,3.008,487.483,72192.0,13.38324260305851
1341.46,1.63,1798.64,1500,routier,vrac,Casablanca,Europe_Nord,12,palette,EXW,100,1.26,1036.177,1690.2396,1.0641331560330263
30013.52,117.44,370440.61,1000,maritime,general,Tanger-Med,Europe_Nord,6,40_std,EXW,0,0.304,77.773,9124.11008,40.60019078594895
462.23,2.15,6530.9,10000,aerien,general,Tanger-Med,Europe_Sud,9,palette,FOB,0,24.154,5192.791,11164.70342,0.5849595599916079
149741.96,438.57,892204.14,3000,maritime,general,Casablanca,Europe_Sud,6,palette,FOB,0,0.69,235.549,103321.95239999998,8.63518467543012
575.07,1.58,18070.74,500,routier,perissable,Tanger-Med,Afrique_Ouest,2,40_std,CIF,0,1.209,438.691,695.2596300000001,25.99135520064641
2238.03,9.27,16796.97,500,routier,general,Casablanca,Asie,2,20_std,FOB,0,0.931,224.948,2083.60593,8.061490782952417
1636.88,8.87,44440.3,9000,maritime,fragile,Casablanca,Afrique_Ouest,2,40_std,EXW,100,1.655,305.349,2709.0364000000004,16.404467654993486
368.36,0.88,10885.19,6000,aerien,perissable,Tanger-Ville,Europe_Sud,5,20_std,FOB,0,22.097,9294.351,8139.650920000001,1.3373042784001847
35884.96,80.89,554446.01,1000,maritime,dangereux,Tanger-Med,Amerique_Nord,1,40_std,FCA,0,0.446,197.993,16004.69216,34.64271630201727
44845.15,196.37,592139.75,12000,maritime,perissable,Casablanca,Europe_Sud,5,palette,DDP,1000,2.255,514.967,101125.81324999999,5.855475777842509
800.97,1.16,673.24,100,routier,vrac,Tanger-Med,Europe_Nord,8,palette,DDP,500,0.473,325.495,378.85881,1.7770208379211243
349.77,1.54,11067.49,6000,aerien,general,Jorf Lasfar,Asie,9,40_std,CIF,0,16.207,3689.707,5668.72239,1.9523781971619887
842.14,4.22,12951.49,5000,maritime,fragile,Casablanca,Europe_Nord,7,20_reefer,FOB,0,1.164,232.287,980.25096,13.212422663681961
3338.02,7.42,16762.03,250,routier,dangereux,Tanger-Med,Europe_Sud,11,20_reefer,DAT,0,0.846,380.735,2823.96492,5.935636764213062
18279.65,58.14,236802.65,2000,maritime,dangereux,Agadir,Europe_Sud,2,40_hc,FCA,5000,0.576,180.963,10529.0784,22.490349202832412
10824.39,31.43,102835.98,2000,routier,perissable,Agadir,Europe_Sud,12,20_reefer,DAT,5000,2.608,898.464,28230.00912,3.642789471404889
3359.67,10.03,12454.64,500,routier,general,Tanger-Med,Europe_Sud,5,palette,FOB,0,0.618,207.13,2076.27606,5.998547225940658
1526.51,3.79,11121.83,1200,routier,dangereux,Tanger-Ville,Asie,4,20_std,DDP,0,3.107,1249.96,4742.86657,2.3449594956663518
151.46,0.88,3079.43,800,routier,fragile,Casablanca,Amerique_Sud,11,20_std,CIF,0,1.162,200.068,175.99652,17.497107329167644
1698.0,9.26,8664.95,1200,routier,general,Casablanca,Asie,3,40_std,FOB,0,1.418,259.907,2407.7639999999997,3.5987538645814134
4591.02,14.53,34937.84,500,routier,perissable,Casablanca,Europe_Nord,7,40_hc,FCA,0,1.225,386.953,5623.999500000001,6.212276512471239
43465.59,221.69,306890.89,2000,maritime,general,Casablanca,Amerique_Nord,2,40_std,EXW,0,0.368,72.092,15995.337119999998,19.186272080272357
5704.59,15.48,64393.09,500,routier,dangereux,Casablanca,Europe_Nord,4,40_hc,EXW,0,0.919,338.659,5242.51821,12.282854807670757
8716.82,39.32,841706.15,2000,routier,fragile,Agadir,Europe_Sud,11,40_std,EXW,0,2.072,459.395,18061.25104,46.60287087178431
804.81,2.0,4109.86,500,routier,dangereux,Nador,Amerique_Nord,8,40_hc,CIF,0,1.206,485.966,970.6008599999999,4.234346134826215
109525.65,484.63,1053035.42,2000,maritime,general,Casablanca,Europe_Nord,2,20_std,CIF,100,0.373,84.293,40853.067449999995,25.776165309711647
1114.7,6.95,20106.24,2500,routier,general,Mohammedia,Europe_Sud,5,40_std,DAT,1000,1.639,263.044,1826.9933,11.005097829313332
1318.49,5.65,13615.86,1500,routier,fragile,Tanger-Med,Afrique_Ouest,6,40_hc,FCA,100,1.958,456.767,2581.60342,5.274187311078167
155.3,0.67,1803.55,1000,aerien,general,Casablanca,Europe_Sud,7,20_std,FOB,0,8.211,1907.987,1275.1683,1.414362323781104
212081.98,830.39,835488.96,12000,maritime,general,Tanger-Med,Asie,8,40_std,CIF,0,2.618,668.635,555230.62364,1.5047602283221928
458.26,1.6,28159.81,6000,aerien,perissable,Tanger-Med,Amerique_Nord,12,20_std,FOB,5000,23.478,6718.873,10759.02828,2.6173190800461397
3394.11,14.79,46664.13,250,routier,general,Casablanca,Asie,2,20_reefer,FOB,1000,0.536,123.152,1819.2429600000003,25.650301265972736
4745.5,26.84,663752.98,250,routier,fragile,Mohammedia,Europe_Sud,7,40_std,DDP,0,0.726,128.423,3445.2329999999997,192.65837172696303
72120.92,393.45,698611.25,7000,maritime,general,Tanger-Med,Europe_Nord,10,20_std,FCA,0,1.286,235.711,92747.50312,7.532399541754909
505.12,1.76,21589.24,1500,routier,perissable,Tanger-Med,Asie,10,40_hc,EXW,10000,2.167,620.759,1094.59504,19.723495184118505
1661.89,6.67,13269.37,250,routier,general,Jorf Lasfar,Asie,9,20_std,EXW,10000,0.394,98.169,654.78466,20.265242621902598
1344.99,3.17,12507.8,250,routier,dangereux,Agadir,Asie,11,40_std,EXW,1000,0.817,346.394,1098.85683,11.382556542875562
451.37,1.49,19979.49,3000,aerien,perissable,Tanger-Med,Asie,8,20_std,DDP,0,23.122,6985.653,10436.57714,1.9143718991378051
599.78,3.95,40651.18,800,routier,fragile,Casablanca,Europe_Nord,2,40_hc,FOB,0,1.069,162.381,641.16482,63.40207499219936
403.03,1.24,19591.98,2000,aerien,perissable,Casablanca,Asie,9,20_std,DDP,0,14.588,4741.967,5879.401639999999,3.33230848981428
344.0,1.19,8623.63,1000,aerien,general,Tanger-Med,Europe_Sud,7,vrac,FOB,100,6.508,1880.659,2238.752,3.851980925086834
4747.46,23.38,57614.51,1200,routier,general,Mohammedia,Europe_Sud,9,40_hc,EXW,0,0.95,192.921,4510.0869999999995,12.774589492397821
105311.4,131.3,596536.55,9000,maritime,vrac,Nador,Amerique_Nord,6,20_std,DDP,100,1.92,1540.127,202197.88799999998,2.9502610333892316
4077.67,13.42,84597.52,5000,maritime,perissable,Casablanca,Amerique_Nord,8,40_std,EXW,5000,0.839,254.721,3421.16513,24.727692696902942
415.19,0.85,10472.99,3000,aerien,dangereux,Jorf Lasfar,Europe_Nord,3,20_std,CIF,500,16.653,8164.579,6914.15907,1.514716380397074
320.15,0.45,491.68,500,routier,vrac,Casablanca,Asie,7,40_hc,FOB,0,1.011,726.775,323.67164999999994,1.5190703294527033
3847.65,13.59,20575.7,3000,maritime,general,Agadir,Amerique_Nord,5,20_reefer,FCA,0,0.599,169.454,2304.74235,8.927548886321285
1235.04,2.57,22640.25,3000,routier,dangereux,Casablanca,Europe_Sud,11,40_std,EXW,1000,3.099,1491.478,3827.38896,5.91532510455901
208.26,0.64,5448.4,8000,aerien,general,Casablanca,Afrique_Ouest,5,40_hc,FOB,0,22.672,7415.448,4721.67072,1.153913587604008
24000.0,131.63,94431.55,250,routier,general,Tanger-Med,Amerique_Nord,7,palette,FCA,5000,0.414,75.401,9936.0,9.503980475040258
1021.92,5.67,11832.14,500,routier,general,Tanger-Med,Afrique_Ouest,1,palette,DDP,0,0.893,160.857,912.57456,12.965669347609252
2201.75,8.93,22172.63,5000,maritime,fragile,Casablanca,Europe_Nord,2,20_std,FCA,500,1.164,286.991,2562.837,8.651595868172654
200.33,0.67,1516.53,5000,aerien,general,Nador,Europe_Sud,10,40_std,DAT,0,16.958,5088.767,3397.19614,0.44640637087265733
47472.6,216.62,372816.08,3000,maritime,general,Tanger-Ville,Asie,11,20_std,CIF,500,0.67,146.754,31806.642,11.72132789119958
271.83,3.08,2339.63,1500,routier,general,Casablanca,Amerique_Nord,10,40_hc,FOB,0,1.753,154.515,476.51798999999994,4.909846110951657
310.41,1.22,1415.21,1500,routier,general,Tanger-Med,Europe_Sud,5,palette,EXW,100,1.144,290.627,355.10904,3.985282942951833
499.26,3.58,15536.28,4000,aerien,fragile,Casablanca,Amerique_Nord,6,40_hc,DDP,0,24.207,3372.003,12085.58682,1.2855213595660555
3393.28,11.62,188822.29,11000,maritime,perissable,Casablanca,Afrique_Ouest,12,vrac,FCA,1000,2.319,677.375,7869.016320000001,23.99566633507757
421.37,0.51,3159.87,8000,aerien,vrac,Agadir,Europe_Sud,6,20_std,CIF,500,19.327,16022.103,8143.8179900000005,0.38800842600854835
1447.12,6.81,118319.43,1500,routier,fragile,Casablanca,Europe_Sud,6,20_std,FOB,5000,2.107,447.91,3049.0818400000003,38.804937423391685
4610.67,17.51,208300.43,3000,routier,fragile,Tanger-Ville,Amerique_Nord,12,palette,DAT,100,2.97,781.95,13693.689900000001,15.21141719442617
66227.82,286.25,348673.08,2000,maritime,general,Tanger-Med,Asie,7,40_std,FCA,5000,0.529,122.453,35034.516780000005,9.952273130795554
164.78,0.82,1258.96,2000,aerien,general,Casablanca,Amerique_Nord,2,20_reefer,FOB,0,7.635,1536.073,1258.0953,1.0006873088231074
498.29,1.2,5991.45,2000,routier,perissable,Jorf Lasfar,Amerique_Sud,11,vrac,DDP,0,3.471,1437.881,1729.5645900000002,3.4641377573531376
211.46,0.56,3925.57,8000,aerien,perissable,Tanger-Med,Europe_Sud,9,40_hc,FCA,0,27.07,10189.006,5724.2222,0.6857822535260774
65167.13,200.77,692343.76,11000,maritime,perissable,Tanger-Med,Europe_Sud,12,40_hc,EXW,0,2.684,871.202,174908.57692,3.9583179521074343
247.64,0.98,3558.91,100,routier,general,Tanger-Med,Asie,3,40_std,FCA,10000,0.359,90.221,88.90275999999999,40.031490585894076
1790.09,2.42,4052.51,800,routier,vrac,Casablanca,Moyen_Orient,9,palette,DDP,1000,0.96,710.03,1718.4863999999998,2.3581856685045635
1135.18,3.99,12138.88,100,routier,general,Tanger-Med,Afrique_Ouest,8,40_hc,CIF,0,0.511,145.512,580.07698,20.92632601969483
19715.92,58.96,209581.06,5000,maritime,general,Casablanca,Europe_Nord,1,40_hc,DAT,100,0.827,276.709,16305.065839999997,12.85373895797774
1874.79,5.48,9626.22,250,routier,dangereux,Tanger-Med,Europe_Nord,7,20_std,FCA,0,0.869,297.274,1629.1925099999999,5.908583510490114
474.34,1.75,1467.81,100,routier,general,Tanger-Med,Moyen_Orient,11,40_std,CIF,100,0.379,102.694,179.77486,8.164712240632534
440.02,2.54,6558.3,500,aerien,general,Casablanca,Moyen_Orient,6,vrac,FCA,5000,6.481,1124.456,2851.76962,2.299729948031356
2581.63,13.15,23015.42,800,routier,general,Agadir,Amerique_Nord,9,40_std,FCA,0,1.085,212.987,2801.06855,8.216657175348315
1739.9,6.26,23210.03,500,routier,general,Agadir,Amerique_Nord,4,vrac,DDP,5000,0.733,203.757,1275.3467,18.198996398391117
329.61,1.34,2611.93,100,routier,general,Tanger-Med,Amerique_Nord,2,vrac,FCA,0,0.39,96.114,128.5479,20.318729438598375
2682.27,13.79,15230.22,3000,maritime,general,Casablanca,Europe_Sud,5,40_hc,DDP,0,0.722,140.401,1936.5989399999999,7.864416160426072
3414.89,9.74,143575.93,2000,maritime,perissable,Tanger-Med,Asie,12,40_std,EXW,500,0.554,194.333,1891.84906,75.89185259843087
